occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_Koster_VH1_20190527_20200716_MF100_r1:Otu184,NCBITaxonRank,,class,,,
ARMS_Koster_VH1_20190527_20200716_MF100_r1:Otu184,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Koster_VH1_20190527_20200716_MF100_r1:Otu184,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Koster_VH1_20190527_20200716_MF100_r1:Otu187,submergedTime,day,416,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Koster_VH1_20190527_20200716_MF100_r1:Otu187,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Koster_VH1_20190527_20200716_MF100_r1:Otu187,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Koster_VH1_20190527_20200716_MF100_r1:Otu187,sampleAccessionNumber,,SAMEA7685722,,,
ARMS_Koster_VH1_20190527_20200716_MF100_r1:Otu187,NCBIID,,589449,,,
ARMS_Koster_VH1_20190527_20200716_MF100_r1:Otu187,NCBIScientificName,,Polar-centric-Mediophyceae,,,
ARMS_Koster_VH1_20190527_20200716_MF100_r1:Otu187,NCBITaxonRank,,class,,,
ARMS_Koster_VH1_20190527_20200716_MF100_r1:Otu187,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Koster_VH1_20190527_20200716_MF100_r1:Otu187,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu167,submergedTime,day,416,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu167,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu167,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu167,sampleAccessionNumber,,SAMEA7685724,,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu167,NCBIID,,4892,,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu167,NCBIScientificName,,Saccharomycetales,,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu167,NCBITaxonRank,,order,,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu167,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_Koster_VH1_20190527_20200716_SF40_r1:Otu167,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
