occurrenceID,basisOfRecord,institutionCode,datasetName,occurrenceStatus,eventID,materialSampleID,eventDate,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,samplingProtocol,associatedSequences,identificationReferences,identificationRemarks,locationID,decimalLatitude,decimalLongitude,countryCode,fieldNumber,minimumDepthInMeters,maximumDepthInMeters,habitat,occurrenceRemarks,eventRemarks,datasetID,verbatimIdentification,scientificNameID,scientificName,taxonRank,taxonId
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1200,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,25,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Archaeplastida;Streptophyta;Embryophyceae;Embryophyceae (class);X (Embryophyceae (class));Embryophyceae (X (Embryophyceae (class)));XX (Embryophyceae (X (Embryophyceae (class)))),urn:lsid:marinespecies.org:taxname:536191,Streptophyta,Infrakingdom,Otu1200
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1202,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,23,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa;Filosa (class);X (Filosa (class));Filosa (X (Filosa (class)));XX (Filosa (X (Filosa (class))));Discomonas;Discomonas (strain);retusa,no match,no match,no match,Otu1202
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1203,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,24,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Unknown Chromadorea order 8,urn:lsid:marinespecies.org:taxname:731848,Chromadorea,Class,Otu1203
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1024,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,30,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Thraustochytrida;Thraustochytriaceae;Ulkenia;Ulkenia (genus);Unknown Ulkenia (genus) species 1,urn:lsid:marinespecies.org:taxname:119096,Ulkenia,Genus,Otu1024
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1026,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,32,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Apusozoa;Apusomonadidae;Apusomonadidae (phylum);Group-1;Apusomonadidae (Group-1);Group-1 (Apusomonadidae (Group-1));X (Group-1 (Apusomonadidae (Group-1)));Apusomonadidae (X (Group-1 (Apusomonadidae (Group-1))));Group-1 (Apusomonadidae (X (Group-1 (Apusomonadidae (Group-1)))));XX (Group-1 (Apusomonadidae (X (Group-1 (Apusomonadidae (Group-1)))))),urn:lsid:marinespecies.org:taxname:103424,Apusomonadidae,Family,Otu1026
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1027,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,34,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate;Raphid-pennate (genus);X (Raphid-pennate (genus));Raphid-pennate (X (Raphid-pennate (genus)));X (Raphid-pennate (X (Raphid-pennate (genus))));sp. (X (Raphid-pennate (X (Raphid-pennate (genus))))),urn:lsid:marinespecies.org:taxname:148898,Bacillariophyta,Phylum,Otu1027
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1023,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,22,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Euplotia;Aspidiscidae;Unknown Aspidiscidae family 1,urn:lsid:marinespecies.org:taxname:179304,Aspidiscidae,Family,Otu1023
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu545,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,60,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Rhizaria;Foraminifera;Monothalamids;Monothalamids (class);Clade-I (Monothalamids (class));Monothalamids (Clade-I (Monothalamids (class)));Clade-I (Monothalamids (Clade-I (Monothalamids (class))));X (Clade-I (Monothalamids (Clade-I (Monothalamids (class)))));Allogromia;Allogromia (strain),urn:lsid:marinespecies.org:taxname:111978,Allogromia,Genus,Otu545
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu544,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,60,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae;Amphisiella;Amphisiella (genus);candida (Amphisiella (genus)),urn:lsid:marinespecies.org:taxname:393230,Amphisiella,Genus,Otu544
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu546,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,75,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate,urn:lsid:marinespecies.org:taxname:148898,Bacillariophyta,Phylum,Otu546
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1029,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,42,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate,urn:lsid:marinespecies.org:taxname:148898,Bacillariophyta,Phylum,Otu1029
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu761,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,12,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Mesomycetozoa;Ichthyosporea;Ichthyosphonida;Pseudoperkinsidae,urn:lsid:marinespecies.org:taxname:1476515,Ichthyophonidae,Family,Otu761
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu301,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,154,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Rhizaria;Foraminifera;Monothalamids;Monothalamids (class);Clade-I (Monothalamids (class));Monothalamids (Clade-I (Monothalamids (class)));Clade-I (Monothalamids (Clade-I (Monothalamids (class))));X (Clade-I (Monothalamids (Clade-I (Monothalamids (class)))));Allogromia;Allogromia (strain);sp. (Allogromia (strain)),urn:lsid:marinespecies.org:taxname:111978,Allogromia,Genus,Otu301
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu308,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,149,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Ciliophora;Heterotrichea;Heterotrichea (class);X (Heterotrichea (class));Stentoridae;Stentor;Unknown Stentor species 1,urn:lsid:marinespecies.org:taxname:416015,Stentor,Genus,Otu308
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu996,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,36,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes,urn:lsid:marinespecies.org:taxname:426217,Agaricomycetes,Class,Otu996
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu997,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,23,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria (class);X (Cnidaria (class));Hydrozoa;Unknown Hydrozoa genus 1,urn:lsid:marinespecies.org:taxname:1337,Hydrozoa,Class,Otu997
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu2418,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,3,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Ascidiacea;Phallusia;Unknown Phallusia species 5,urn:lsid:marinespecies.org:taxname:103485,Phallusia,Genus,Otu2418
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu161,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,220,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,uncertain classification (not marine),Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,urn:lsid:marinespecies.org:taxname:146203,Dinoflagellata,Infraphylum,Otu161
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu167,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,631,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Malacostraca;Leptochelia;Leptochelia (genus);Unknown Leptochelia (genus) species 1,urn:lsid:marinespecies.org:taxname:136235,Leptochelia,Genus,Otu167
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu165,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,91,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Spirorbis;Spirorbis (strain);bifurcatus,no match,no match,no match,Otu165
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu164,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,505,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Archaeplastida;Rhodophyta;Florideophyceae;Corallinales;Corallinales (order);X (Corallinales (order)),urn:lsid:marinespecies.org:taxname:15308,Corallinales,Order,Otu164
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu558,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,58,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Prolecithophora;Unknown Prolecithophora family 1,urn:lsid:marinespecies.org:taxname:2854,Prolecithophora,Order,Otu558
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu1529,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,11,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Stramenopiles;Opalozoa;Bicoecea;Bicoecales;Bicoecaceae;Bicoecaceae (family);X (Bicoecaceae (family));Bicoecaceae (X (Bicoecaceae (family)));X (Bicoecaceae (X (Bicoecaceae (family))));sp. (X (Bicoecaceae (X (Bicoecaceae (family))))),urn:lsid:marinespecies.org:taxname:22574,Bicosoecaceae,Family,Otu1529
ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1:Otu75,MaterialSample,ARMS-MBON,data_release_001,present,ARMS_Crete_1HERP_20180928_20190128,ARMS_Crete_1HERP_20180928_20190128_MF500_DMSO_r1,2018-09-28/2019-01-28,7,DNA sequence reads,139913,DNA sequence reads,https://github.com/arms-mbon/documentation/tree/main/armsmbon_handbook,ERR4605086,PEMA v2.1.4 https://github.com/hariszaf/pema | https://github.com/arms-mbon/analysis_release_001/tree/main/parameter_files,CREST classifier; Minimum bit-score 155; LCA bitscore range 2%,Crete Island (http://marineregions.org/mrgid/48617),35.343153,25.136605,GR,Crete_1HERP,4.0,4.0,Marina/Harbour; semi-industrial; 9.6 - Subtidal Muddy,,Was a crate cover used when retrieving the unit: yes; Which component of the ARMS unit material was extracted: Motile,https://github.com/arms-mbon/data_release_001,Main genome;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Euplotia;Gastrocirrhidae;Gastrocirrhus;Gastrocirrhus (genus);monilifer,urn:lsid:marinespecies.org:taxname:415410,Gastrocirrhus,Genus,Otu75
