occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu59,NCBIScientificName,,Crustacea,,,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu59,NCBITaxonRank,,subphylum,,,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu59,fieldReplicateID,,no replicate,,,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu59,technicalReplicateID,,,,,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu6,submergedTime,day,37,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu6,preservativeUsed,,EtOH,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/702
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu6,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu6,sampleAccessionNumber,,SAMEA6673915,,,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu6,NCBIID,,6552,,,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu6,NCBIScientificName,,Arcoida,,,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu6,NCBITaxonRank,,order,,,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu6,fieldReplicateID,,no replicate,,,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu6,technicalReplicateID,,,,,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu139,submergedTime,day,37,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu139,preservativeUsed,,EtOH,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/702
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu139,lowerLimitFilterSize,micrometer,500,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu139,sampleAccessionNumber,,SAMEA6673915,,,
ARMS_BelgiumCoast_AZFPin_20180712_20180818_MF500_ETOH_r1:Otu139,NCBIID,,1399810,,,
