occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2248,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2248,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2248,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2248,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2243,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2243,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2243,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2243,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2243,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2246,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2246,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2246,lowerLimitFilterSize,micrometer,40,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2246,fieldReplicateID,,no replicate,http://vocab.nerc.ac.uk/collection/P01/current/IDSPRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu2246,technicalReplicateID,,,http://vocab.nerc.ac.uk/collection/P01/current/IDTCRE01,,
ARMS_GulfOfPiran_BojaVida_20200611_20210728_SF40_s1_r1:Otu825,submergedTime,day,412,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
