occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_3:72d1fc8a17a593b983e3ded9f20202fb953ce374,technicalReplicateID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_3:72d1fc8a17a593b983e3ded9f20202fb953ce374,originalScientificName,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_3:72d1fc8a17a593b983e3ded9f20202fb953ce374,originalTaxonRank,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_3:72d1fc8a17a593b983e3ded9f20202fb953ce374,originalScientificNameConfidenceLevel,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_4:679c4ef60ce31ee2c619ba2f48d7fe8d699bd390,submergedTime,day,535,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_4:679c4ef60ce31ee2c619ba2f48d7fe8d699bd390,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_4:679c4ef60ce31ee2c619ba2f48d7fe8d699bd390,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_4:679c4ef60ce31ee2c619ba2f48d7fe8d699bd390,sampleAccessionNumber,,SAMEA14201108,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_4:679c4ef60ce31ee2c619ba2f48d7fe8d699bd390,NCBIID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_4:679c4ef60ce31ee2c619ba2f48d7fe8d699bd390,NCBIScientificName,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_4:679c4ef60ce31ee2c619ba2f48d7fe8d699bd390,NCBITaxonRank,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_4:679c4ef60ce31ee2c619ba2f48d7fe8d699bd390,fieldReplicateID,,ARMS_Bodo_GStra_20190621_20201207,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_4:679c4ef60ce31ee2c619ba2f48d7fe8d699bd390,technicalReplicateID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_4:679c4ef60ce31ee2c619ba2f48d7fe8d699bd390,originalScientificName,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_4:679c4ef60ce31ee2c619ba2f48d7fe8d699bd390,originalTaxonRank,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_4:679c4ef60ce31ee2c619ba2f48d7fe8d699bd390,originalScientificNameConfidenceLevel,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_6:e1025484213fa24992c9f8301ed64d0ef8c6c71b,submergedTime,day,535,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_6:e1025484213fa24992c9f8301ed64d0ef8c6c71b,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_6:e1025484213fa24992c9f8301ed64d0ef8c6c71b,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_6:e1025484213fa24992c9f8301ed64d0ef8c6c71b,sampleAccessionNumber,,SAMEA14201108,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_6:e1025484213fa24992c9f8301ed64d0ef8c6c71b,NCBIID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_6:e1025484213fa24992c9f8301ed64d0ef8c6c71b,NCBIScientificName,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_6:e1025484213fa24992c9f8301ed64d0ef8c6c71b,NCBITaxonRank,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_6:e1025484213fa24992c9f8301ed64d0ef8c6c71b,fieldReplicateID,,ARMS_Bodo_GStra_20190621_20201207,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_6:e1025484213fa24992c9f8301ed64d0ef8c6c71b,technicalReplicateID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_6:e1025484213fa24992c9f8301ed64d0ef8c6c71b,originalScientificName,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_6:e1025484213fa24992c9f8301ed64d0ef8c6c71b,originalTaxonRank,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_6:e1025484213fa24992c9f8301ed64d0ef8c6c71b,originalScientificNameConfidenceLevel,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_9:ca53f8b2a4b557904d2cfdd681623b0c2c5a753f,submergedTime,day,535,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_9:ca53f8b2a4b557904d2cfdd681623b0c2c5a753f,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_9:ca53f8b2a4b557904d2cfdd681623b0c2c5a753f,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_9:ca53f8b2a4b557904d2cfdd681623b0c2c5a753f,sampleAccessionNumber,,SAMEA14201108,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_9:ca53f8b2a4b557904d2cfdd681623b0c2c5a753f,NCBIID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_9:ca53f8b2a4b557904d2cfdd681623b0c2c5a753f,NCBIScientificName,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_9:ca53f8b2a4b557904d2cfdd681623b0c2c5a753f,NCBITaxonRank,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_9:ca53f8b2a4b557904d2cfdd681623b0c2c5a753f,fieldReplicateID,,ARMS_Bodo_GStra_20190621_20201207,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_9:ca53f8b2a4b557904d2cfdd681623b0c2c5a753f,technicalReplicateID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_9:ca53f8b2a4b557904d2cfdd681623b0c2c5a753f,originalScientificName,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_9:ca53f8b2a4b557904d2cfdd681623b0c2c5a753f,originalTaxonRank,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_9:ca53f8b2a4b557904d2cfdd681623b0c2c5a753f,originalScientificNameConfidenceLevel,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_13:174e6f534b487d9efb982c290a755f48b8bbb04f,submergedTime,day,535,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_13:174e6f534b487d9efb982c290a755f48b8bbb04f,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_13:174e6f534b487d9efb982c290a755f48b8bbb04f,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_13:174e6f534b487d9efb982c290a755f48b8bbb04f,sampleAccessionNumber,,SAMEA14201108,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_13:174e6f534b487d9efb982c290a755f48b8bbb04f,NCBIID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_13:174e6f534b487d9efb982c290a755f48b8bbb04f,NCBIScientificName,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_13:174e6f534b487d9efb982c290a755f48b8bbb04f,NCBITaxonRank,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_13:174e6f534b487d9efb982c290a755f48b8bbb04f,fieldReplicateID,,ARMS_Bodo_GStra_20190621_20201207,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_13:174e6f534b487d9efb982c290a755f48b8bbb04f,technicalReplicateID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_13:174e6f534b487d9efb982c290a755f48b8bbb04f,originalScientificName,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_13:174e6f534b487d9efb982c290a755f48b8bbb04f,originalTaxonRank,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_13:174e6f534b487d9efb982c290a755f48b8bbb04f,originalScientificNameConfidenceLevel,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_18:770b619bd740e8f5c6f55b4fef999e92789aa485,submergedTime,day,535,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_18:770b619bd740e8f5c6f55b4fef999e92789aa485,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_18:770b619bd740e8f5c6f55b4fef999e92789aa485,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_18:770b619bd740e8f5c6f55b4fef999e92789aa485,sampleAccessionNumber,,SAMEA14201108,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_18:770b619bd740e8f5c6f55b4fef999e92789aa485,NCBIID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_18:770b619bd740e8f5c6f55b4fef999e92789aa485,NCBIScientificName,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_18:770b619bd740e8f5c6f55b4fef999e92789aa485,NCBITaxonRank,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_18:770b619bd740e8f5c6f55b4fef999e92789aa485,fieldReplicateID,,ARMS_Bodo_GStra_20190621_20201207,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_18:770b619bd740e8f5c6f55b4fef999e92789aa485,technicalReplicateID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_18:770b619bd740e8f5c6f55b4fef999e92789aa485,originalScientificName,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_18:770b619bd740e8f5c6f55b4fef999e92789aa485,originalTaxonRank,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_18:770b619bd740e8f5c6f55b4fef999e92789aa485,originalScientificNameConfidenceLevel,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_19:688d5e22286ab575831dfbbf494c633e58aa3e6e,submergedTime,day,535,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_19:688d5e22286ab575831dfbbf494c633e58aa3e6e,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_19:688d5e22286ab575831dfbbf494c633e58aa3e6e,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_19:688d5e22286ab575831dfbbf494c633e58aa3e6e,sampleAccessionNumber,,SAMEA14201108,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_19:688d5e22286ab575831dfbbf494c633e58aa3e6e,NCBIID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_19:688d5e22286ab575831dfbbf494c633e58aa3e6e,NCBIScientificName,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_19:688d5e22286ab575831dfbbf494c633e58aa3e6e,NCBITaxonRank,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_19:688d5e22286ab575831dfbbf494c633e58aa3e6e,fieldReplicateID,,ARMS_Bodo_GStra_20190621_20201207,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_19:688d5e22286ab575831dfbbf494c633e58aa3e6e,technicalReplicateID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_19:688d5e22286ab575831dfbbf494c633e58aa3e6e,originalScientificName,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_19:688d5e22286ab575831dfbbf494c633e58aa3e6e,originalTaxonRank,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_19:688d5e22286ab575831dfbbf494c633e58aa3e6e,originalScientificNameConfidenceLevel,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_21:a16e2db071f99ed5fadde779d5cc9ca4d8943399,submergedTime,day,535,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_21:a16e2db071f99ed5fadde779d5cc9ca4d8943399,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_21:a16e2db071f99ed5fadde779d5cc9ca4d8943399,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_21:a16e2db071f99ed5fadde779d5cc9ca4d8943399,sampleAccessionNumber,,SAMEA14201108,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_21:a16e2db071f99ed5fadde779d5cc9ca4d8943399,NCBIID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_21:a16e2db071f99ed5fadde779d5cc9ca4d8943399,NCBIScientificName,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_21:a16e2db071f99ed5fadde779d5cc9ca4d8943399,NCBITaxonRank,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_21:a16e2db071f99ed5fadde779d5cc9ca4d8943399,fieldReplicateID,,ARMS_Bodo_GStra_20190621_20201207,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_21:a16e2db071f99ed5fadde779d5cc9ca4d8943399,technicalReplicateID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_21:a16e2db071f99ed5fadde779d5cc9ca4d8943399,originalScientificName,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_21:a16e2db071f99ed5fadde779d5cc9ca4d8943399,originalTaxonRank,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_21:a16e2db071f99ed5fadde779d5cc9ca4d8943399,originalScientificNameConfidenceLevel,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_24:d91e4f5a7edc004a4ac60506d91bf2a3ed5b17f1,submergedTime,day,535,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_24:d91e4f5a7edc004a4ac60506d91bf2a3ed5b17f1,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_24:d91e4f5a7edc004a4ac60506d91bf2a3ed5b17f1,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_24:d91e4f5a7edc004a4ac60506d91bf2a3ed5b17f1,sampleAccessionNumber,,SAMEA14201108,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_24:d91e4f5a7edc004a4ac60506d91bf2a3ed5b17f1,NCBIID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_24:d91e4f5a7edc004a4ac60506d91bf2a3ed5b17f1,NCBIScientificName,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_24:d91e4f5a7edc004a4ac60506d91bf2a3ed5b17f1,NCBITaxonRank,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_24:d91e4f5a7edc004a4ac60506d91bf2a3ed5b17f1,fieldReplicateID,,ARMS_Bodo_GStra_20190621_20201207,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_24:d91e4f5a7edc004a4ac60506d91bf2a3ed5b17f1,technicalReplicateID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_24:d91e4f5a7edc004a4ac60506d91bf2a3ed5b17f1,originalScientificName,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_24:d91e4f5a7edc004a4ac60506d91bf2a3ed5b17f1,originalTaxonRank,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_24:d91e4f5a7edc004a4ac60506d91bf2a3ed5b17f1,originalScientificNameConfidenceLevel,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_27:7d4ca587f65a6666650b9afad458ebe2092fad1f,submergedTime,day,535,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_27:7d4ca587f65a6666650b9afad458ebe2092fad1f,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_27:7d4ca587f65a6666650b9afad458ebe2092fad1f,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_27:7d4ca587f65a6666650b9afad458ebe2092fad1f,sampleAccessionNumber,,SAMEA14201108,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_27:7d4ca587f65a6666650b9afad458ebe2092fad1f,NCBIID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_27:7d4ca587f65a6666650b9afad458ebe2092fad1f,NCBIScientificName,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_27:7d4ca587f65a6666650b9afad458ebe2092fad1f,NCBITaxonRank,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_27:7d4ca587f65a6666650b9afad458ebe2092fad1f,fieldReplicateID,,ARMS_Bodo_GStra_20190621_20201207,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_27:7d4ca587f65a6666650b9afad458ebe2092fad1f,technicalReplicateID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_27:7d4ca587f65a6666650b9afad458ebe2092fad1f,originalScientificName,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_27:7d4ca587f65a6666650b9afad458ebe2092fad1f,originalTaxonRank,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_27:7d4ca587f65a6666650b9afad458ebe2092fad1f,originalScientificNameConfidenceLevel,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_28:7280c662d3e859599628a69c4722308b8c931e80,submergedTime,day,535,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_28:7280c662d3e859599628a69c4722308b8c931e80,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_28:7280c662d3e859599628a69c4722308b8c931e80,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_28:7280c662d3e859599628a69c4722308b8c931e80,sampleAccessionNumber,,SAMEA14201108,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_28:7280c662d3e859599628a69c4722308b8c931e80,NCBIID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_28:7280c662d3e859599628a69c4722308b8c931e80,NCBIScientificName,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_28:7280c662d3e859599628a69c4722308b8c931e80,NCBITaxonRank,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_28:7280c662d3e859599628a69c4722308b8c931e80,fieldReplicateID,,ARMS_Bodo_GStra_20190621_20201207,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_28:7280c662d3e859599628a69c4722308b8c931e80,technicalReplicateID,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_28:7280c662d3e859599628a69c4722308b8c931e80,originalScientificName,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_28:7280c662d3e859599628a69c4722308b8c931e80,originalTaxonRank,,,,,
ARMS_Bodo_GStraB_20190621_20201207_MF100_r1:ASV_28:7280c662d3e859599628a69c4722308b8c931e80,originalScientificNameConfidenceLevel,,,,,
