occurrenceID,measurementType,measurementUnit,measurementValue,measurementTypeID,measurementUnitID,measurementValueID
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_1756:0f97ac748886dbb9ffa7eec04bbe890aa1964f03,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_1756:0f97ac748886dbb9ffa7eec04bbe890aa1964f03,sampleAccessionNumber,,SAMEA10020988,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_1756:0f97ac748886dbb9ffa7eec04bbe890aa1964f03,NCBIID,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_1756:0f97ac748886dbb9ffa7eec04bbe890aa1964f03,NCBIScientificName,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_1756:0f97ac748886dbb9ffa7eec04bbe890aa1964f03,NCBITaxonRank,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_1756:0f97ac748886dbb9ffa7eec04bbe890aa1964f03,fieldReplicateID,,no replicate,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_1756:0f97ac748886dbb9ffa7eec04bbe890aa1964f03,technicalReplicateID,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_1756:0f97ac748886dbb9ffa7eec04bbe890aa1964f03,originalScientificName,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_1756:0f97ac748886dbb9ffa7eec04bbe890aa1964f03,originalTaxonRank,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_1756:0f97ac748886dbb9ffa7eec04bbe890aa1964f03,originalScientificNameConfidenceLevel,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_538:020103bbeb9ec31355251455efdc9ca2da68328b,submergedTime,day,161,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_538:020103bbeb9ec31355251455efdc9ca2da68328b,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_538:020103bbeb9ec31355251455efdc9ca2da68328b,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_538:020103bbeb9ec31355251455efdc9ca2da68328b,sampleAccessionNumber,,SAMEA10020988,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_538:020103bbeb9ec31355251455efdc9ca2da68328b,NCBIID,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_538:020103bbeb9ec31355251455efdc9ca2da68328b,NCBIScientificName,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_538:020103bbeb9ec31355251455efdc9ca2da68328b,NCBITaxonRank,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_538:020103bbeb9ec31355251455efdc9ca2da68328b,fieldReplicateID,,no replicate,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_538:020103bbeb9ec31355251455efdc9ca2da68328b,technicalReplicateID,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_538:020103bbeb9ec31355251455efdc9ca2da68328b,originalScientificName,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_538:020103bbeb9ec31355251455efdc9ca2da68328b,originalTaxonRank,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_538:020103bbeb9ec31355251455efdc9ca2da68328b,originalScientificNameConfidenceLevel,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_12:1a58987fa3ef4f8493ad68fe6a3bd8ea5de5dc6d,submergedTime,day,161,http://vocab.nerc.ac.uk/collection/P01/current/AZDRZZ01/,https://vocab.nerc.ac.uk/collection/P06/current/UTAA/,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_12:1a58987fa3ef4f8493ad68fe6a3bd8ea5de5dc6d,preservativeUsed,,DMSO,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100004/,,https://pubchem.ncbi.nlm.nih.gov/compound/679
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_12:1a58987fa3ef4f8493ad68fe6a3bd8ea5de5dc6d,lowerLimitFilterSize,micrometer,100,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100011/,https://vocab.nerc.ac.uk/collection/P06/current/UMIC/,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_12:1a58987fa3ef4f8493ad68fe6a3bd8ea5de5dc6d,sampleAccessionNumber,,SAMEA10020988,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_12:1a58987fa3ef4f8493ad68fe6a3bd8ea5de5dc6d,NCBIID,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_12:1a58987fa3ef4f8493ad68fe6a3bd8ea5de5dc6d,NCBIScientificName,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_12:1a58987fa3ef4f8493ad68fe6a3bd8ea5de5dc6d,NCBITaxonRank,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_12:1a58987fa3ef4f8493ad68fe6a3bd8ea5de5dc6d,fieldReplicateID,,no replicate,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_12:1a58987fa3ef4f8493ad68fe6a3bd8ea5de5dc6d,technicalReplicateID,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_12:1a58987fa3ef4f8493ad68fe6a3bd8ea5de5dc6d,originalScientificName,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_12:1a58987fa3ef4f8493ad68fe6a3bd8ea5de5dc6d,originalTaxonRank,,,,,
ARMS_BelgiumCoast_AZBE1_20190924_20200303_MF100_r1:ASV_12:1a58987fa3ef4f8493ad68fe6a3bd8ea5de5dc6d,originalScientificNameConfidenceLevel,,,,,
